Date,VIE.PA,VIV.PA
2010-10-15,12.492985725402832,11.521142959594727
2010-10-18,12.614157676696777,11.535127639770508
2010-10-19,12.589302062988281,11.47918701171875
2010-10-20,12.62658405303955,11.493170738220215
2010-10-21,12.74775505065918,11.565874099731445
2010-10-22,12.859604835510254,11.504383087158203
2010-10-25,12.949706077575684,11.476414680480957
2010-10-26,12.955921173095703,11.403708457946777
2010-10-27,12.940387725830078,11.2638521194458
2010-10-28,13.055341720581055,11.38689136505127
2010-10-29,13.114372253417969,11.46242618560791
2010-11-01,13.080194473266602,11.297430038452148
2010-11-02,13.226223945617676,11.297430038452148
2010-11-03,12.986988067626953,11.213515281677246
2010-11-04,13.11126708984375,11.38972282409668
2010-11-05,13.272826194763184,11.426074028015137
2010-11-08,13.083304405212402,11.414865493774414
2010-11-09,12.96834659576416,11.610607147216797
2010-11-10,13.437496185302734,11.560267448425293
2010-11-11,13.53381061553955,11.501550674438477
2010-11-12,13.502740859985352,11.297430038452148
2010-11-15,13.53381061553955,11.46242618560791
2010-11-16,13.462350845336914,11.107294082641602
2010-11-17,13.47166919708252,11.196756362915039
2010-11-18,13.738868713378906,11.392498016357422
2010-11-19,13.962566375732422,11.498778343200684
2010-11-22,13.875574111938477,11.378512382507324
2010-11-23,13.651873588562012,11.090475082397461
2010-11-24,13.477888107299805,11.135208129882812
2010-11-25,13.369141578674316,11.10168743133545
2010-11-26,13.05844783782959,10.877974510192871
